Block: 115
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
202524 115 2020-07-29T12:25:00.010Z 091ae701c1a29e084629afff8d2402fab3df9c15abbdbb105d7672e7134a6284 091ae701c1a29e084629afff8d2402fab3df9c15abbdbb105d7672e7134a6284 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 03f699fed157f9baa0b432272fb4f9bf90608ca21419cee91b185713fd3f19da6d 02af763a2ba4099c46458bb1345602869ebcaffa739867f8552a38dfcda112a612 sceIw/k9OgwupZnM2+WyB58PHOqFXQmM+5JMq8KIO2D3Y+a/NtQ36MvgRQwcmF8flextSHhxei0CNzmFDgQB+w== 091ae701c1a29e084629afff8d2402fab3df9c15abbdbb105d7672e7134a6284 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 oE1zBL57kIgvK6Z5x32hy0OS6+6MGldOUHRn5c3/ycEVMuviVRF/9VLy57sftRvkK3zsKF2QOPrVouIPF9MCDQ== iNxJB/vyeJmzij9cTRr0e5f3fEXa+flxDj2detQvineLxWwbqexRMSD+wsiTFdtfXEpV+pYsLrKPO/K5NueMKQ==
202525 115 2020-07-29T12:25:02.198Z 1d3cd40bb5f34d2075fa788eb3509ebe22302623b13e8e8a3bd98cfb778d3214 feba25bf3cc86a37ef514400f8db7b0c3460f9d2e17da16dd52633163536cce9 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 03e5d0e07efe7ca4027068600f68b260b4a030ff7ca655dfe952cd805343be859f 02b63524e7e14ae263edb5f65408f4ea8780d4ff3ba8edac2bc4eac16604ef2f2e g7FCwa4P2O0VjZDw4fIUUaD0IMjA9gQ9Osennx46ROu4+M0baOXa1OQVxAhbv4Jx+S769b72mcyr6hV/aJHf0w== feba25bf3cc86a37ef514400f8db7b0c3460f9d2e17da16dd52633163536cce9 fEim8TJjeroyMx2vARiAj7i2HRuYYWseGGJeE0+h5C8na7a6YwJTqevwSLEsxuwF2IvPQmHvVLmnlfe9LVTQmw== JKNr6BaD1jsyqsPfwZvh1H/BGAyeUlqgkCar7OnsByjfL6KOHrUqwni8usZQF8E23pG+1hX7NVyBKoL84oIBXw== b+ULbOREvjwNPbdakmg70sk1p67SJDt6rms5qNIPFRh4bMldeZw2prWd6XdHLmoElHOsdQ7W1AZoGn17Cllnag==
202526 115 2020-07-29T12:25:02.222Z 6c9fb2dc7b5ca167810ec8640a56c5c4bca5123157afe057d151ea4bf821ba3e ff5fb5599e061eeca90c27e6437948f390972bf0f457683636de44ae55ca1782 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 039d6d3b3b7e345b366fd3e13c36e56012a3a41e8e3ae19a162d77ad62322a3cba 0213c065fa59bc9d6016aac2ab89a269aa55a11f5a0ec7d460e0c467096d3ff7ad MCJpup729yJL34vZKuJzyQPTnIjJdDtcoXYoKX24ml/yWXlZCLkTDYCOlyYedtJOfXFPB95dzymGx/+DEyBDZg== ff5fb5599e061eeca90c27e6437948f390972bf0f457683636de44ae55ca1782 42mNX4kMr2/pFIukiYw02HvVmpyqlODZitrafA2zm2J6agt8EepJjTY4k8L0Yk+BMeRab80U0AxuLVdMBsXINA== WKWD2td5jkQ6O32MJPpklRpVu526s//hM/WsxIeIwCkG+tq87nQ7vR7u+M5AWV1NINYs4gAx/6g/E20pK/FaAw== DxJNM3elFornLlcM5B+IQ8ob2o026Vodmms52ozMW6bYA8LWVXp7euMG3PAXZvyzaa7WXeUdQxfZGNqF4XTIWw==
202527 115 2020-07-29T12:25:02.240Z 530829603c21f75069d65d0a37365c48e39e9e26c29f3255173aa325687fe5af 530829603c21f75069d65d0a37365c48e39e9e26c29f3255173aa325687fe5af 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 02defb2ea34761a621cf127e4e77e948dec8326d18e5c56ac4b8eb63c295f8fe47 031b2888783f7c12c151779591acffdcec769eaa002a11347bbf32f77f5fa4f3bb 5BaSOsg1XqI/kfF6wicrGBiG19fe1Jzq46WI+aMULeAR8GoF1Tolr8rcZM+u2gtNl2+h9Xer//yg1+SeaMOqNA== 530829603c21f75069d65d0a37365c48e39e9e26c29f3255173aa325687fe5af 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ZpxY47ddHsHqBJlfcKZs1THlimJvrjLqFaSUS0fD8yXy8zwPIPRWsr4iKPi2oCBxjebB8nKhKIGQhdju8J3VpA== AV06uBa53SgLzb8oP7QasYihzL/aIBYnW7mozJSbLmeWENF8uGfP/JYITLo0ohWdnmPvGUiMzEVVXupfJrPIPw==
202528 115 2020-07-29T12:25:02.257Z 00a3652dce58c6a47227e1ba5d57bfaa02ec8ea448dd9b3067253f83a9132e3d 45ddb5770cc6931d59d126532c485ed41be762a61548270af3bbfb7dfc1dc8eb 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02f3025a12c99ef0ca9998501fcc142045eba9d922cef30b1213fb5219cd49c88a 02fc591bd91b71a55f82e4bf973b2dbee34145d69192c0a94393e5d0d8a28b1d9b Xf4kyvF1dDsh9JfHBVItnyTEjG1YTyZw9vMyvv91jNOOVbxzveOARWXh/lD2Bx4+Hn1pQTwPKHRH72Dh8u6f+A== 45ddb5770cc6931d59d126532c485ed41be762a61548270af3bbfb7dfc1dc8eb JhgHVFfwZCr5o2MJ9veJDg9RuBcrSBtwNW3G+8UCeFmssANitjiHprpGOvrpo0qIK6G7MaXlwRskKF7TcE8mbg== n5ib7qDqz0EoX5Ry0PxIkgU4Hk2OoGp3TeBj0mxofM5EB4e7UiJfLU7EJRcfs+XVrQ+CKhxU713WapKsm9ytEg== vL2JaQOjCMhFY5VQ55ZKk3rmCj0xBuzd8vrHsUldkJJ+d7ary/BIqdeGWodJCVjPwQWIgYEAcP0/gy1SpAlovA==
202529 115 2020-07-29T12:25:02.281Z 635abce292d3a5ff325959dd1c22b8495c89fe1ff18448073c6205bf0ca3d094 2aef6492cdccda550f891c0e38c735f23eb18f784a7d06a97f444534dbeccf6e 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 029d286a59b9e89edae26cfffdab4006cf64873595e7baa5cc6c1b86f7b955612a 02f7d1110e057bd7ed58332dfe62c258fbca51e81e6f4db471706765d434acdf40 Vf/BJepruEM6JzDZBnosOUVkf8DFQRIaWrB+xtO4MbDKnQjrxnOdqV0HOukzrzRTyJy2YIF6fKz9MeOm0CiOVA== 2aef6492cdccda550f891c0e38c735f23eb18f784a7d06a97f444534dbeccf6e j9Kqq0kx30WLbj24+w8i661stqOPCRV+ht+pA7oqfIyFG6md9GDzmhY7nn3npYHhy8cPz70wGwyZ3jDdyIe0nQ== 66GoJVsSorQeKZtKPXBvO8QAz2r75eBkM2tgXXzwSdVbKAxYUGTUllbweOBpW6eLDsW2jhMez007xCyzA7GBPQ== Gx8dNc4aQnWV5pTsrAXuQxYN52+36LZM2tLZoWB6268WLg30Rh2Oa8in3+bEYSUx6VnsV7DL0LuYX50pmgfrMQ==
202530 115 2020-07-29T12:25:02.299Z b47d182dda6cc0d396cd7ffd61e32d7a6f72f712684de3d183b7dd3c96cb7b78 b47d182dda6cc0d396cd7ffd61e32d7a6f72f712684de3d183b7dd3c96cb7b78 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 0358b94998f08ade55b7953a7322d7399687e0f9db0cb1771a40ea164b311b8bd2 02c8c29388b4430f9a6365bf2feb686c3da1d2800e3cf41d0fd38555b41d4a3666 uG3ecwcorgc8fnV7BQ6+TNVW8TD8CFLZmcFBJxhZH7wGdtSflIxcS1Bgr5dzg274e8Dt9gmYse3201uPTqr2XA== b47d182dda6cc0d396cd7ffd61e32d7a6f72f712684de3d183b7dd3c96cb7b78 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8dftzwJL5p4wa0vjvZQS5SiKBx8PmAFi9EN2OS7g5dgXsglMJRp4udArtAErj8BnmyrLTm8uwMvXuZ7OeRlamQ== yNlTjuVHXNhZ3Rqq7A7OSPSM8B1YjG6iF/QMBvOajshQV158CjnDQr77m1zRYvH0oRz13d6tFdCNMs3cbHi3HA==
202531 115 2020-07-29T12:25:02.313Z 13fad1a7253cce7474a73cc1a7be7afd7be5941445e9fd5338e3224fa1eb78b4 13fad1a7253cce7474a73cc1a7be7afd7be5941445e9fd5338e3224fa1eb78b4 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 022abd6a187e782ce2051a4c84322b7dfe49a08081e4aceaf6dd06d7ed8725fd7e 03d54825e8a009773840613b6f52d7e2e59c02f63d63f46d83f1651a9dcaf607bf FGhb+gJd7os3yqCtlMABc9rqdl7fG1Ex5Xoq6zBx48hBSTRs9EFlkVyBoWSTpMG4N4JzGK3BllS4xkM2FDzQ1Q== 13fad1a7253cce7474a73cc1a7be7afd7be5941445e9fd5338e3224fa1eb78b4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 mD4LL5bJrIFGisDtR7OVGTdEFe7VZq07pDqbLnCVKBnTGAhA8NnreFlip1UXSzIBF/snJ2ET4Chohf7PMjNxug== nQtZrGr6sk302Wbo8Qj5uQIfJvDmfG5Zo7PWBhjMGTX3WGVG9XN2f8YjJB9T78nm9bM/bQtjRTwVdT3gapS2dw==
202532 115 2020-07-29T12:25:02.330Z 18a8a52d9fe359475bec73cf3301f2d6b82e9d1d318269731ffd9eb3e3dafe62 03b06dcead01a4cfa1a21bb7cc584b19f381e34864410e63339ce605953ff2ac 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 022ba3787253d3d0bb7559295e35554806b314933dd8529b345aa0fbadb7bd15b1 02c4629c6c30e220dee9fec6ecc7a0cddecd4daf0ccd3746104fb0c23c57830aad VfWHVl+tvhrJKH0mPRzgMVgOMjFO0EOFw+/rHODywVHJrfDPntw7Y4prafSf9YowuDJEBIDaQvNvj3HAgJhRaQ== 03b06dcead01a4cfa1a21bb7cc584b19f381e34864410e63339ce605953ff2ac bGYZ5FdBeq9xCCGgDSN28nAVV5Nshi5mxroQop74HbhfZagssYdlF9payM6qMSOPV5huBAK8cpc8h15Cu6Vf4A== JO4XG/ZW6oA2vjxO7tlPpWWUjzuCewx1XYTS4dEQKydRUWDMkueaBWxvONTuOMNNeN+f/yHaRxvhF33oaEatew== SdmPzMJhb48PyqKWDYQhgNaEhKhE4m9050LMfRK43ccTJ3mNSipkhTTxzkQsKquywnMZEAE8lZqCxxPDI0mFfQ==
202533 115 2020-07-29T12:25:02.354Z d0190813b44b8143d2b15a3dc97be6faf578459a1fe819dd34f665ebc7e4f372 a761197ca535159bf0472ac74dcc37aae63d39ee9e82c25621c53dcf430ce14a 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 03c6d35820817fdf6c2b13f9e70e2dc553f43ce18ed224281370004f9265b393ae 031a87726af721b80a562d94b3f2d2d2bb67bc6d96c9fcc57c0f8a5a2b45508f90 H4oCEHnXCZ/ODhcxaAgh8KH1JRi663mDM7wSw0sQnP1rLkIQso73Ve3AQ05jK0y9aMISHbIjfpC7IEURUKWikw== a761197ca535159bf0472ac74dcc37aae63d39ee9e82c25621c53dcf430ce14a YZCpFG5eFhU5Gqrl7fy8DLK6SZQXr1HtCrnLR+1sv1YLWD45r8ihW+oiXmzXStEzj6ajGd4lkllNWfqprOfsZQ== RGqHG/Ivh36Erb0XcFH5yfLzn/ynQFNj3pkZ1eA9/EWoGX/vA6Mv2Qf6zvF9c0AAdBn6sPOhCURBEa8wfvmf2Q== q94hMxQRNQWSluYeKBSUgpqe8NnW/KYy/p9PDmdmXglmQlisdKhuacptGeIRJW9vlspZiPmle8O08ehAZRh1SQ==
