Block: 86
Row Block TimeStamp TraceOriginalId DocumentHash ContentHash Type DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
20775 86 2020-07-29T09:30:00.012Z a4f80e7ffc13e82d551659fae88b61a24525f25541cfd35a17c4adcdcdc1704e bd2cbda25db53d729ea3f778f80d2b50e2524187ea78659b563c6b2b08f7b7a3 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02a4b126207b199ce1b4121204958e6cfe5c3d54ad871a51e0775cf6d8503bcf58 038166dc6854da228f8d09307f51b5a64e35abb8cc5d5415bc8940633cfd223dfd Un4JsMW/aOEQdF7LKZGNUV5NnKAnxgt+Yzhfbc4hUaOA6nsUNbkpmzkgPV1qtwFqDRxg0ZC5FPchZIYpFc5ylg== bd2cbda25db53d729ea3f778f80d2b50e2524187ea78659b563c6b2b08f7b7a3 +0WCdsPKiyJ4yxato8GPG1LaLkrxM0ZSDut4aUFN5gX5shw2IcjyrD9PShWo59gNK4Y52Z+LtlYizMa18G8S2A== 6GPnFBCEmUCVXR8V5HTXM4KWsBzwQEBGZFamAPHb1zZEqE2ZG375e8fK1sf11geLVVSvpZD1nghsfiBR+W6mXQ== p44s4OhpgVtBjvGw1sOODq4sCQHWIm4pRespoz52KlADQnRN1/jZaN7viH5OWghBc1InFSqaFMMsi9hArTllaw==
20776 86 2020-07-29T09:30:02.161Z a66073bcc6baf463edd5eef79348ca4cc6b46fcbdd6e886fe98753414470e1f4 a66073bcc6baf463edd5eef79348ca4cc6b46fcbdd6e886fe98753414470e1f4 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 037d1f803394dee10c964d0c597b5d3fc80caeb6e8eab9f41ba8d5ae694eb7d39c 0328db97b732a26333145980c0251474650178043a668ddca209900cea37f88411 d9yP4N3N8qBgleRLeXwwxkFAovKhiluJqMxRprWdH+U8tB7N1yL4rM9JKVOiOttgiE1nn6UYAgsA/B0J8KONIA== a66073bcc6baf463edd5eef79348ca4cc6b46fcbdd6e886fe98753414470e1f4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 lA/23Q9fJU1yLP7WipDkBPV6VPckwItsNP7KqK2zvx1IvrOmM7H4qJ7DY58Pgzgzk4r7s08XlwdUi1pnDmKDnA== MJKMrKR152CotLChnALUYoPOsHJxQC/4N8xw4s1s1BUdxyGg9646s38dM//ejzsXWMlmHnlEKdCMaspuySgUCA==
20777 86 2020-07-29T09:30:02.178Z 15ca726be19e683fe3f71122c0ac84a8d64270a9c8b846767c8997274bf7269d 846f4c925e5b7602a09160e86709679fa430025303b1eaeea8460e9e6649f8b7 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 0268f5a13dcc04fda396c4e06717607f081aae76c3b44dbd586a84ef008902d6bc 038a3225ba3385c658bb841733706f95eb51a430f57faaa0e48abea8a1225f0515 v76Y8CxvH1PJtSyG2xWxTr/rAY4O2+89HIpjx6eLfMjrK8LCXFzebrS/Pc3UE1pNp6KWQ4sEtV3KnV7hh2Zu7g== 846f4c925e5b7602a09160e86709679fa430025303b1eaeea8460e9e6649f8b7 R8FGlxaKjfZluZJWASEvzANOl2TwcxWkWico8Uc2yhC+0a/grVF3M+BUKg1af/1POl85GCqBvbwA19Y0N3yguw== 4f6PUZACZgZ7X5F7TlDHN0oNORUPVfxpHdkxS4n/oWWoIDuBfES9NyHljkviifrfc9zljYDOlbgm5RhvnoqrpA== 4y+6dRXr2MciA993FaaIg4D6ETXgFy/B+8q0so4cccLJVVp2h/3YdYuCj8iLJDRp2FuYlSx1hiHg2xGTLKB6LA==
20778 86 2020-07-29T09:30:02.196Z bc86d95a8425a2ec791c6f077b4d0d6860fcf9a84bf892fe3890a6ed901c73df bc86d95a8425a2ec791c6f077b4d0d6860fcf9a84bf892fe3890a6ed901c73df 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 0256687e4e9874321806125ccaa248c7982a009f3a0628928bc35aaf40ff4a52ab 02a1ae6f76523a7316b8b208be1d33e325b800618b4e96b856ed995587c83dbc48 2wxq6Ieb19ZHW5ACmMwiglvjwstyf6zQvW8OO2d0rTWualzDGh++QFgHlH+cwUpySsd6A7c0Gr/OeoLEP89N7w== bc86d95a8425a2ec791c6f077b4d0d6860fcf9a84bf892fe3890a6ed901c73df 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 tHR5oyBMb9LAhc40gzFPPsdoB1JQgmuFvjmAHhHP2wkoHlDNRBI06bsJ9uri0fK6YYMO9yIgMkWH98tEHVxpkQ== 5oyX2C4vxQRp+qG/qkItm0T5NV+Ioxw+5ceO2I+EQyvc9rizQpt31SHIZFS46EAlMeHKzz7tSfn0xi9Pqbe1aA==
20779 86 2020-07-29T09:30:02.207Z 433bcfb10e031c04d8f8be26941767c321467494258d8b84bd527055fc24a909 433bcfb10e031c04d8f8be26941767c321467494258d8b84bd527055fc24a909 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 033cb173dcbc1464e10740b6f9badad2886c46a7a542bfd3c5286d2483f432a018 03a14d237db1c327bf4203986eed6251c574722af82afb149de0c6000ca5548ea8 K/tsQdxqjaGUHOEv77AcNliBlefxx8NiJzb6aKbKR98Tpok5nlZEsBNgn7f7c6CghtHWJ62nYRQg6NInvHztcw== 433bcfb10e031c04d8f8be26941767c321467494258d8b84bd527055fc24a909 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 P92c2/6eNpa8bAdpZQIWPgw6lRth0YVaTYGDmjTe0b5ZOZN9Lqn1PbA7cDwwmD/ow/xYpZ0WkMHLJh8l/sY2ZQ== S/J11a9sQJaNUIZnrD1VmIumY1rJhxe6HEE4IFNY8XBKBpLRT5Bj/AAuswdzGa5jXn1vIuXIZTLs/Nu5rQiUgQ==
20780 86 2020-07-29T09:30:02.223Z a66073bcc6baf463edd5eef79348ca4cc6b46fcbdd6e886fe98753414470e1f4 18715005acfcf2cc3750a86b12c4cb113abb627525ed34d041132d682f0a2848 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 037d1f803394dee10c964d0c597b5d3fc80caeb6e8eab9f41ba8d5ae694eb7d39c 037959ae89ae14c08d4dc3085da158b23b231963ffae90e70a07ce28a7d67234cf 2Z/2t1J7+EvVpOwzQVQ22wmNgdIJ+elyUqidQ2D3CoEWZr1PDNSCApXf2A4AaTgrBxiCc3IZDw1iYom1SpC12g== 18715005acfcf2cc3750a86b12c4cb113abb627525ed34d041132d682f0a2848 3g2XnVFgfVJgybSybo8pNxoVDXkTXjbJiDXAn8ldoTmpQw8XP8EQ88teDfgxp+jhCFFLJXxTGEvOzufDyQ0tSA== ZLLrKmbyrgUu19HNf+EP5eL+VFtVRnii3tN1lp/h6J/0UAo9Cu35kJLiSMvPhBc0E0x5oZHN/gexsOfsZ+Sw1A== 2lMXs2WCK6DCFQ2Qmn66YykOm/CF+U6WvxgEaeFnrHUznsazfTHICQB07I2k1sp22pPpQDNH538zGvCt+FvUYA==
20781 86 2020-07-29T09:30:02.240Z de4cff9f910e8868d8b07e1b98dcd1dc039c629fe64dad5e3e08335585526950 de4cff9f910e8868d8b07e1b98dcd1dc039c629fe64dad5e3e08335585526950 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f CRE 1 039b457abf272a1f2f917ce6b9d737c281bd241a5a6821db1565987b80815e1358 02b7b69079892f2ce220e4a7ccfb1ceab6e864f27c8254ab42f81af7099fabdf2b hxTwSdyk2B0ePFVRqiomEWEWOSyPZ4PlVencFbd6wXe9oxsisNm3tNHuyPWdY/LmiUeMFYlNmlcnPkXWt6fXQQ== de4cff9f910e8868d8b07e1b98dcd1dc039c629fe64dad5e3e08335585526950 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7r7efYNCk4TaWhVW05wwDjteZqskztzHf1iJecQIWeXe9xPhwDr+WDFGqkOX5v2Z18WJYR0cnEcwbdSMc3/xPA== Q+VgbyWj6xkCrlOxWLyUGuA89O4LcM5hButwiwChyk1iwQb9b9I/I3JA/2axcomnan6tUuufWTnrQ7N5F9Chgg==
20782 86 2020-07-29T09:30:02.256Z 6e451a72471efb3326753c7f9e20c09781313c6f6c0e6e77b72b116ef8d553e4 dce922376414210f5ceba600381fddd73becf9d1b42b845beb682970b55da784 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 02988b04782d33c0ffd6836daadce50076048a979019cb4d8ba2fc409415de0fb4 03bf694c4c6aab90da838cc2e1b3990dba930df7efb117c81a1236558b3e6dd473 L4RarEDgS9CIVOn5GrQSZM3Uo1kgRSr/2+CMPPvpBdEK/PTRTI7Y8K0JaJX9jLwUshdtvdUX5QN9qS2eNKoiSA== dce922376414210f5ceba600381fddd73becf9d1b42b845beb682970b55da784 ziNc1GB9Ix1YH9q/8s++h/T7ZShN5geAZFBW6MLgKOV7o/Y1bzHXLUVEFU4K5xJdtAMoVKHFJnjfin0tVP4Z7A== SYRdSWvJR9DqXMB5qFJYWciJP2oT2wopTsLycl253F9F0TEb0TBBph1SZLvpwkYO5igBwtnxHOmCDaQ61gtoTQ== jNUekFCo2PxB81mpjWVpwAF7XalFIUCDisj0jyNQ9ApBqtwjBbgB91ARq/tRSs/uC2c5wxWUgL9Uct6EjanUjg==
20783 86 2020-07-29T09:30:02.279Z b70a4d304b3e4799d43ca443b6fbc003001b7095e1e101428ba0b76105b150d4 98fdb3d95f79842be6308c374f70b481f324cb6e1644f42f8dd580d55d938c72 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 0394778ecc20d1df78585877ab2039593158cad88431ead5270a54545933d71a65 030cfefd02fe9979939023abb69fbfdc1cbaa11f9e3e6a3284989471390c6a5034 JdO9ZCsLseggmGLlgbdCo8ISv9qd0K1RWmFZWtH3+nIr8dfKg0dZdLGk0vUfZ/JXAVNWjaeEddRTX7eeeOUtgA== 98fdb3d95f79842be6308c374f70b481f324cb6e1644f42f8dd580d55d938c72 uQeTQLTDU2rzbZa1AcFOmNLgHHle0COObMZqWbR80s5HSxA19MAn5WwS9ljGZZJqmhDfNB+rmk20KZCU0v1/RA== 3KMt74esEAcaBF74ziTRXJk8CMUFyUUBbhuJW06KVlKqPc0WLhXw2G/oaSLQG/cCmZBf/OPWItfpzJVTqEiJfA== OxvQ0rM1hNwO3sR/B09YXZbMY6Dv5nwnf78PD65R7IiI/1wsF7kH5zkGTlrw8MsqAW/fogHJRniqJQStk7iNUQ==
20784 86 2020-07-29T09:30:02.301Z d0f1af41fe8764b297c90fe65f013ff755cedc4bae25c173ee5dfaf094347580 61ae85c7031602f33165ad630686eb669842c0956ddaeb16477337b986e9ce5d 38681491a740cdb519c350815e0eec915a588a2a4ecc0acbd844bd7d0a06e38f AME 2 03bcee381805bb3140763ee74d65a3fa69dbe3ba32a7d4c93ed2f82a1c82ae1fae 03f796433d61eba3e2c86a0975d325c3c26718a67812ddb88863b17e3fb9cf81e4 VtEbfXN0lWlT3rqI7bQuE6pAgzu53c/tt3s7YXXxGLh1c6GOSejPMr+F1owaV1VpRdKYC2PEXlMwFOXlLMy7Hw== 61ae85c7031602f33165ad630686eb669842c0956ddaeb16477337b986e9ce5d kDZjKEWjEbhEoEQpmAFM7BZGr542EuWft69Q2dXbPyvA2cNPKOX3zAKj7jv2Bc8Q70Z+jzoGozxj4xt9Wio0Xw== 1sbTcyPXlsMXrla4W6jb4cFEIcUzZTyRBEd4tJiyvGpL/2xjQu1qo0YD61xcr0mL/4QRukIzqGFAOyfHdY1MMQ== CFKNtRnpmj/iIgtvAmQhV3dQsvPYGRTzsp9K+8VCgzqPUjgaPNuxwOCIh8es7D3hx/wFgA4mfGl4O0F0VPEyjw==
